client_id	path	sentence	up_votes	down_votes	age	gender	accents	variant	locale	segment
0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3	common_voice_hi_26358152.mp3	दिल्लीः स्ट्रीटलाइटें लगाने वाली कंपनी का अनुबंध रद्द	2	0					hi	
0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3	common_voice_hi_26358153.mp3	हिचकिचाहट छोड़े संघ: सूर्यकांत केलकर	2	0					hi	
0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3	common_voice_hi_26358154.mp3	मैं तुरंत लौट के आऊँगा	2	0					hi	
0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3	common_voice_hi_26358161.mp3	छत्तीसगढ़: नक्सलगढ़ पर प्रहार का प्लान, केंद्रीय गृह सचिव ने बुलाई उच्च स्तरीय बैठक	2	0					hi	
0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3	common_voice_hi_26358162.mp3	पंजाब ने मुंबई को हराकर प्लेऑफ की उम्मीदें रखी कायम	2	0					hi	
0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3	common_voice_hi_26358163.mp3	रेगिस्तान पर हुआ बादल मेहरबान	2	0					hi	
0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3	common_voice_hi_26358164.mp3	जल्द ही हाईटेक होगी बीएसएफ, पाकिस्तानी बॉर्डर पर लगेंगी आधुनिक मशीनें	2	0					hi	
0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3	common_voice_hi_26358166.mp3	फिल्म 'पद्मावती' को लेकर क्यों रणवीर ने साधी चुप्पी?	3	0					hi	
0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3	common_voice_hi_26358177.mp3	फरीदकोट हिंसा: न्यायिक जांच के आदेश, सूचना देने पर एक करोड़ का इनाम	2	0					hi	
0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3	common_voice_hi_26358178.mp3	सुशांत राजपूत के साथ 'पानी' में रोमांस करेंगी 'ब्लैक' फेम आएशा कपूर	2	0					hi	
0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3	common_voice_hi_26358179.mp3	हरेन पांड्या की विधवा का राजनीति से संन्यास	2	0					hi	
0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3	common_voice_hi_26358180.mp3	रिसर्च फेलो के लिए वैकेंसी	2	0					hi	
0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3	common_voice_hi_26358181.mp3	फेसबुक पर ठाकरे की निंदा करना पड़ा महंगा	2	1					hi	
0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3	common_voice_hi_26358192.mp3	नवाजुद्दीन सिद्दीकी की बहन सायमा का निधन, कैंसर से लड़ रही थीं जंग	2	0					hi	
0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3	common_voice_hi_26358194.mp3	निजी स्कूलों के आंतरिक मामलों में हस्तक्षेप नहीं चाहती सरकार	2	1					hi	
0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3	common_voice_hi_26358195.mp3	ममता के संबंध में दिये बयान पर दिग्विजय सिंह कायम	2	0					hi	
0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3	common_voice_hi_26358196.mp3	मनोरंजन का मतलब सिर्फ नाच-गाना नहीं: प्रकाश झा	2	0					hi	
0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3	common_voice_hi_26358197.mp3	जंतर-मंतर पर जारी हुआ 'कजरिया' का ट्रेलर	2	0					hi	
0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3	common_voice_hi_26358198.mp3	कांग्रेस का वंशवृक्ष: नेहरू-गांधी परिवार की पांचवीं पीढ़ी राहुल गांधी ने संभाली कमान	2	0					hi	
0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3	common_voice_hi_26358199.mp3	कहीं बच्चे को बेरहमी से पीटने वाली मां मानसिक बीमारी का शिकार तो नहीं!	2	0					hi	
0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3	common_voice_hi_26358200.mp3	ओबामा ने कहा आईएश के खिलाफ नहीं मानी अभी हार	2	1					hi	
0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3	common_voice_hi_26358201.mp3	गांगुली, द्रविड़, लक्ष्मण और कुंबले के मन में हमेशा रहेगी तकलीफ	2	0					hi	
0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3	common_voice_hi_26358202.mp3	डिंपल कपाड़िया की कॉमेडी फिल्म व्हाट द फिश का प्रचार करेंगी पूनम पांडे	2	1					hi	
0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3	common_voice_hi_26358203.mp3	एक द्वीप के लिए है वार्डन की जरूरत, जल्द करें आवेदन	2	0					hi	
0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3	common_voice_hi_26358204.mp3	समलैंगिक सउदी राजकुमार पर नौकर की हत्या का आरोप	2	0					hi	
0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3	common_voice_hi_26358205.mp3	ऑस्ट्रेलिया के खिलाफ पहले दो टेस्ट के लिए टीम का ऐलान, कोई फेरबदल नहीं	2	0					hi	
0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3	common_voice_hi_26358206.mp3	याकूब मामले पर सलमान के ट्वीट्स को गलत समझा गया: रितेश	2	0					hi	
0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3	common_voice_hi_26358211.mp3	टीम केजरीवाल ने बढ़ाया सियासत का तापमान	2	0					hi	
0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3	common_voice_hi_26358213.mp3	मोदी की इस्राइल यात्रा से पहले फलस्तीन के राष्ट्रपति पहुंचे भारत	2	1					hi	
0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3	common_voice_hi_26358214.mp3	राम मंदिर निर्माण के लिये छह लाख गांवों में होगा जनजागरण: सिंहल	2	0					hi	
0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3	common_voice_hi_26358215.mp3	झारखंड के पीछे पड़ गया कोलकाता	2	0					hi	
0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3	common_voice_hi_26358216.mp3	Film Wrap: रीता भादुड़ी नहीं रहीं, डॉ. हाथी का अंतिम शॉट वायरल	2	0					hi	
0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3	common_voice_hi_26358225.mp3	वेलेंटाइन डे पर प्रेमिका को देना था गिफ्ट, बना डाली कैशवैन लूट की योजना	2	1					hi	
0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3	common_voice_hi_26358228.mp3	ओलंपिक पदक के लिए पुरजोर प्रयास: पूनिया	2	0					hi	
0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3	common_voice_hi_26358229.mp3	लड़के एक नजर में परखते हैं मैरिज मटेरियल	2	1					hi	
0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3	common_voice_hi_26358230.mp3	iChowk: सही है बच्चों के रोजा पर बैन	2	0					hi	
0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3	common_voice_hi_26358231.mp3	तीन तलाक बिल के खिलाफ सुप्रीम कोर्ट में याचिका खारिज	2	0					hi	
0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3	common_voice_hi_26358237.mp3	भारतीयों का शव लाने अफगानिस्तान भेजा गया विशेष विमान	2	0					hi	
0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3	common_voice_hi_26358238.mp3	विश्व कप में भी शतकों के बादशाह बने सचिन	2	1					hi	
0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3	common_voice_hi_26358239.mp3	सलमान खान को आज नहीं मिली जमानत तो उनके सामने बचेंगे ये विकल्प	2	0					hi	
0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3	common_voice_hi_26358240.mp3	मधुमिता हत्याकांड: अमरमणि की उम्रकैद बरकरार	2	0					hi	
0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3	common_voice_hi_26358241.mp3	झारखंड में लोजपा की कोई पूछ नहीं	2	0					hi	
0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3	common_voice_hi_26358252.mp3	मोदी से नहीं हमें कोई डर, जानती है जनता कैसे हैं मोदीः पीएम	2	0					hi	
0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3	common_voice_hi_26358253.mp3	'राष्ट्रद्रोहियों से सावधान रहें अन्ना हजारे'	2	0					hi	
0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3	common_voice_hi_26358254.mp3	जम्मू-कश्मीर: हिरासत में एक शख्स की मौत, पुलिस ने किया सुसाइड का दावा	2	0					hi	
0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3	common_voice_hi_26358255.mp3	कटक की घटना देख गांधी-मंडेला की आत्मा ऊपर से रोई होगी	2	0					hi	
0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3	common_voice_hi_26358256.mp3	पहचान लिए गए हैं गौरी लंकेश के कातिल, कर्नाटक के मंत्री का दावा	2	0					hi	
0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3	common_voice_hi_26358263.mp3	कॉस्मेटोलॉजी में संवारे अपना करियर	2	0					hi	
0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3	common_voice_hi_26358264.mp3	हर मोर्चे पर फेल मोदी, मैं भी बनना चाहता हूं प्रधानमंत्री: आजम खान	2	0					hi	
0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3	common_voice_hi_26358265.mp3	और करीब आने के नायाब....	2	0					hi	
0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3	common_voice_hi_26358266.mp3	झारखंड: मुख्यमंत्री के सलाहकार का लगता नहीं है दिल यहां	2	0					hi	
0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3	common_voice_hi_26358267.mp3	दूसरा मकान खरीदने पर कितना मिलता है इनकम टैक्स में फायदा?	2	0					hi	
0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3	common_voice_hi_26358283.mp3	सूरत में राहुल ने लिया गुजराती चाय का स्वाद, नए अंदाज से जीता दिल	2	1					hi	
0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3	common_voice_hi_26358284.mp3	'मैरी कॉम' में प्रियंका के अभिनय ने शिल्पा शेट्टी को किया भावुक	2	0					hi	
0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3	common_voice_hi_26358285.mp3	लैटिन अमेरिकी फिल्म में बॉलीवुड अंदाज के साथ दिखेगा ये भारतीय एक्टर	2	0					hi	
0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3	common_voice_hi_26358286.mp3	महिलाओं को लेकर क्यों पीएम नरेंद्र मोदी-अक्षय कुमार पर भड़कीं दिया मिर्जा	2	0					hi	
0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3	common_voice_hi_26358287.mp3	राजस्थान में हालात में सुधार का दावा, सेना का राहत कार्य जारी	2	0					hi	
0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3	common_voice_hi_26358298.mp3	झारखंड: विधानसभा स्पीकर रहे आलमगीर के लिए पाकुड़ में प्रियंका गांधी करेंगी रैली	2	0					hi	
0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3	common_voice_hi_26358299.mp3	रोहिणी के अस्पताल में बच्ची से रेप, आरोपी सफाई कर्मचारी गिरफ्तार	2	0					hi	
0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3	common_voice_hi_26358300.mp3	ममता के डंडे ने गिरा दी सब्जियों की कीमतें	2	0					hi	
0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3	common_voice_hi_26358301.mp3	कश्मीर जाने से घबरा रहे पंजाब के सेब व्यापारी, हो रहा दोहरा नुकसान	2	0					hi	
0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3	common_voice_hi_26358302.mp3	राजस्थानः जमीन की लड़ाई लड़ रहे किसानों ने गड्ढों में ऐसे मनाई दिवाली	2	0					hi	
0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3	common_voice_hi_26358303.mp3	दिल्ली: अधिकारियों ने नहीं दिए जवाब, स्पीकर ने प्रिविलेज कमिटी को भेजा मामला	2	0					hi	
0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3	common_voice_hi_26358304.mp3	'मोबाइल से कैंसर होने के कोई प्रमाण नहीं'	2	0					hi	
0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3	common_voice_hi_26358305.mp3	सोनिया गांधी ने डूंगरपुर-बांसवाडा-रतलाम रेल परियोजना की आधारशिला रखी	2	1					hi	
0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3	common_voice_hi_26358307.mp3	रेलवे ने जारी किया नया टाइम टेबल, इन ट्रेनों के समय में हुआ बदलाव	2	0					hi	
0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3	common_voice_hi_26358308.mp3	टपकने लगी संसद भवन की छत, विपक्ष की चुटकी, 'अच्छे दिन आ गए'	2	1					hi	
0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3	common_voice_hi_26358309.mp3	अर्थात्: यह हार है बड़ी	2	0					hi	
0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3	common_voice_hi_26358310.mp3	ब्रिटिश शराब कंपनी ने बीयर का नाम रखा 'गणेश', बाद में हटाया	2	0					hi	
0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3	common_voice_hi_26358311.mp3	बिपाशा बसु अस्पताल में भर्ती, सांस संबंधी समस्या	2	0					hi	
0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3	common_voice_hi_26358312.mp3	शत्रुघ्न सिन्हा के साथ कीर्ति आजाद भी लड़ सकते हैं कांग्रेस से चुनाव!	2	0					hi	
0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3	common_voice_hi_26358313.mp3	कुछ ऐसे बनाएं उन खास लम्हों को और भी खास	2	0					hi	
0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3	common_voice_hi_26358314.mp3	WhatsApp के अपडेट में मिलेंगे ये नए फीचर्स, टच आईडी सपोर्ट भी	2	0					hi	
0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3	common_voice_hi_26358315.mp3	अक्षय-करीना की 'कमबख्त इश्क' रिलीज	2	0					hi	
0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3	common_voice_hi_26358316.mp3	जब संडे पहली बार छुट्टी का दिन घोषित हुआ...	2	0					hi	
0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3	common_voice_hi_26358317.mp3	धर्मातरण पर प्रतिबंध के लिए केन्द्रीय कानून नहीं	2	1					hi	
0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3	common_voice_hi_26467672.mp3	बैंक ऑफ इंडिया में वैकेंसी	2	0					hi	
0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3	common_voice_hi_26467674.mp3	सीवीसी मुद्दे पर चव्हाण का इस्तीफा देने से इंकार	2	0					hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27371674.mp3	बनारस के मुस्लिम बहुल इलाकों में भारी मतदान	2	0	thirties	male			hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27371675.mp3	विरुष्का का सफाई पर ज्ञान, मिला जवाब- 'कचरा आपके मुंह से निकला'	2	0	thirties	male			hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27371678.mp3	व्यंग्यः नीता अंबानी का बर्थडे और साढ़े बारह किलो का मलाई वाला केक	2	0	thirties	male			hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27371681.mp3	जिनकी आवाज पर दिल आज भी हूम हूम करता है...	2	1	thirties	male			hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27371683.mp3	दिल्ली की गद्दी के लिए बीजेपी ने लगाया सब दांव पर	2	0	thirties	male			hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27371723.mp3	म्यांमार को छोड़ भारत की तरफ मुड़ेगा चक्रवाती तूफान	2	0	thirties	male			hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27371724.mp3	एयर होस्टेस बनना हैं? इस तरह बनाएं करियर	2	0	thirties	male			hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27371725.mp3	बिहार की जनता नीतीश सरकार से छुटकारा चाहती है: लालू	2	0	thirties	male			hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27371726.mp3	किम कार्दाशियां की बढ़ी सिक्योरिटी, खर्च इतना कि मुंह खुला रह जाए...	2	0	thirties	male			hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27371752.mp3	ऑरियन्टल बैंक में दसवीं पास के लिए भर्ती	2	1	thirties	male			hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27371753.mp3	अमृतसर: अस्पताल का सफाई कर्मचारी लिख रहा था दिमागी मरीजों को दवाइयां!	2	0	thirties	male			hi	
